"Id","activity_date","total_steps","total_distance","calories","very_active_min","fairly_active_min","lightly_active_min","sedentary_min","total_minutes","pct_intense_activity"
7086361926,"4/16/2016",31,0.00999999977648258,1635,0,0,3,1437,1440,0.0
7086361926,"4/17/2016",0,0.0,1629,0,0,0,1440,1440,
7086361926,"4/18/2016",9827,6.71000003814697,2743,61,51,114,1136,1362,49.6
7086361926,"4/19/2016",10688,7.28999996185303,2944,67,69,124,671,931,52.3
7086361926,"4/2/2016",87,0.0199999995529652,1641,0,0,2,872,874,0.0
7086361926,"4/20/2016",14365,10.6400003433228,2997,87,13,145,797,1042,40.8
7086361926,"4/21/2016",9469,6.17999982833862,2463,19,6,206,758,989,10.8
7086361926,"4/22/2016",9753,6.53000020980835,2846,58,59,153,762,1032,43.3
7086361926,"4/23/2016",2817,1.80999994277954,1965,0,0,90,1350,1440,0.0
7086361926,"4/24/2016",3520,2.16000008583069,2049,0,0,125,566,691,0.0
7086361926,"4/25/2016",10091,6.82000017166138,2752,69,39,129,706,943,45.6
7086361926,"4/26/2016",10387,7.07000017166138,2781,70,33,132,726,961,43.8
7086361926,"4/27/2016",11107,8.34000015258789,2693,55,6,145,829,1035,29.6
7086361926,"4/28/2016",11584,7.80000019073486,2862,54,48,161,810,1073,38.8
7086361926,"4/29/2016",7881,4.94999980926514,2616,24,36,182,1198,1440,24.8
7086361926,"4/3/2016",1949,1.30999994277954,1794,3,6,27,1404,1440,25.0
7086361926,"4/30/2016",14560,9.40999984741211,2995,42,17,308,584,951,16.1
7086361926,"4/4/2016",6101,3.86999988555908,2421,31,24,138,1247,1440,28.5
7086361926,"4/5/2016",7478,4.98999977111816,2439,25,33,132,1159,1349,30.5
7086361926,"4/6/2016",7352,4.73000001907349,2233,19,14,124,814,971,21.0
7086361926,"4/7/2016",14604,10.8199996948242,2862,76,30,127,695,928,45.5
7086361926,"4/8/2016",9634,6.51999998092651,2752,50,48,140,797,1035,41.2
7086361926,"4/9/2016",7338,4.67000007629395,2519,27,5,204,717,953,13.6
7086361926,"5/1/2016",12390,8.06999969482422,2730,30,15,258,685,988,14.9
7086361926,"5/10/2016",14433,10.789999961853,2800,72,23,106,1182,1383,47.3
7086361926,"5/11/2016",9572,6.51999998092651,2735,57,40,128,757,982,43.1
7086361926,"5/2/2016",10052,6.80999994277954,2754,66,26,139,737,968,39.8
7086361926,"5/3/2016",10288,6.76000022888184,2754,57,36,152,761,1006,38.0
7086361926,"5/4/2016",10988,8.3100004196167,2655,45,12,135,843,1035,29.7
7086361926,"5/5/2016",8564,5.59999990463257,2386,24,14,149,1253,1440,20.3
7086361926,"5/6/2016",12461,8.38000011444092,2924,84,35,154,834,1107,43.6
7086361926,"5/7/2016",12827,8.47999954223633,2739,20,42,209,621,892,22.9
7086361926,"5/8/2016",10677,7.09999990463257,2534,32,27,147,695,901,28.6
7086361926,"5/9/2016",13566,9.10999965667725,2960,67,50,171,743,1031,40.6
8053475328,"4/10/2016",10118,7.73000001907349,2684,30,18,207,1185,1440,18.8
8053475328,"4/11/2016",16064,12.7200002670288,3097,96,8,155,1181,1440,40.2
8053475328,"4/12/2016",18060,14.1199998855591,3186,116,8,123,1193,1440,50.2
8053475328,"4/13/2016",16433,13.3500003814697,3140,95,12,156,1177,1440,40.7
8053475328,"4/14/2016",20159,15.9700002670288,3411,119,5,193,1123,1440,39.1
8053475328,"4/15/2016",20669,16.2399997711182,3410,132,8,158,1142,1440,47.0
8053475328,"4/16/2016",14549,11.1099996566772,2867,96,6,83,1255,1440,55.1
8053475328,"4/17/2016",18827,13.6899995803833,3213,111,21,195,1113,1440,40.4
8053475328,"4/18/2016",17076,12.6599998474121,3133,102,6,195,1137,1440,35.6
8053475328,"4/19/2016",15929,12.4799995422363,3114,90,7,191,1152,1440,33.7
8053475328,"4/2/2016",20188,15.6199998855591,3377,124,19,172,1125,1440,45.4
8053475328,"4/20/2016",15108,12.1899995803833,3043,89,5,158,695,947,37.3
8053475328,"4/21/2016",16057,12.5100002288818,3103,100,6,170,1164,1440,38.4
8053475328,"4/22/2016",10520,8.28999996185303,2655,60,3,117,1260,1440,35.0
8053475328,"4/23/2016",22359,17.1900005340576,3554,125,14,223,741,1103,38.4
8053475328,"4/24/2016",22988,17.9500007629395,3577,129,33,182,1096,1440,47.1
8053475328,"4/25/2016",20500,15.6899995803833,3403,118,9,209,1104,1440,37.8
8053475328,"4/26/2016",12685,9.61999988555908,2846,68,5,185,1182,1440,28.3
8053475328,"4/27/2016",12422,9.81999969482422,2852,60,10,183,1187,1440,27.7
8053475328,"4/28/2016",15447,12.3999996185303,3062,90,9,153,1188,1440,39.3
8053475328,"4/29/2016",12315,9.64999961853027,2794,58,8,159,1215,1440,29.3
8053475328,"4/3/2016",25701,20.1399993896484,3697,165,36,97,1142,1440,67.4
8053475328,"4/30/2016",7135,5.59000015258789,2408,27,1,131,1281,1440,17.6
8053475328,"4/4/2016",17395,13.210000038147,3209,100,4,213,1123,1440,32.8
8053475328,"4/5/2016",17167,13.4099998474121,3167,98,8,184,1150,1440,36.6
8053475328,"4/6/2016",16435,12.4200000762939,3122,100,14,191,1135,1440,37.4
8053475328,"4/7/2016",17078,13.1999998092651,3176,101,6,190,1143,1440,36.0
8053475328,"4/8/2016",11693,9.53999996185303,2790,60,6,153,1221,1440,30.1
8053475328,"4/9/2016",11159,9.14000034332275,2715,59,6,120,1255,1440,35.1
8053475328,"5/1/2016",1170,0.850000023841858,1886,0,0,51,1389,1440,0.0
8053475328,"5/10/2016",14810,11.3599996566772,2926,96,10,115,1219,1440,48.0
8053475328,"5/11/2016",12209,9.39999961853027,2809,60,7,184,1189,1440,26.7
8053475328,"5/12/2016",4998,3.91000008583069,1505,28,4,39,839,910,45.1
8053475328,"5/2/2016",1969,1.42999994754791,1988,0,0,95,1345,1440,0.0
8053475328,"5/3/2016",15484,11.8999996185303,3023,87,22,165,1166,1440,39.8
8053475328,"5/4/2016",14581,11.1499996185303,2918,89,8,123,1220,1440,44.1
8053475328,"5/5/2016",14990,11.5100002288818,2950,93,9,130,1208,1440,44.0
8053475328,"5/6/2016",13953,11.0,2859,90,15,90,1245,1440,53.8
8053475328,"5/7/2016",19769,15.6700000762939,3331,121,20,148,1076,1365,48.8
8053475328,"5/8/2016",22026,17.6499996185303,3589,125,14,228,1073,1440,37.9
8053475328,"5/9/2016",12465,9.38000011444092,2765,66,12,148,1214,1440,34.5
8253242879,"4/1/2016",0,0.0,1429,0,0,0,1440,1440,
8253242879,"4/10/2016",2545,1.67999994754791,1657,0,0,126,1314,1440,0.0
8253242879,"4/11/2016",1636,1.08000004291534,1377,0,0,86,1139,1225,0.0
8253242879,"4/12/2016",9033,7.15999984741211,2044,40,2,154,1244,1440,21.4
8253242879,"4/13/2016",8053,6.09999990463257,1935,35,11,96,1298,1440,32.4
8253242879,"4/14/2016",5234,3.46000003814697,1705,29,16,33,1362,1440,57.7
8253242879,"4/15/2016",2672,1.76999998092651,1632,0,0,105,1335,1440,0.0
8253242879,"4/16/2016",9256,6.1399998664856,1880,6,51,115,1268,1440,33.1
8253242879,"4/17/2016",10204,7.90999984741211,2112,41,5,157,1237,1440,22.7
8253242879,"4/18/2016",5151,3.48000001907349,1829,16,16,130,1278,1440,19.8
8253242879,"4/19/2016",4212,2.77999997138977,1763,0,0,164,1276,1440,0.0
8253242879,"4/2/2016",0,0.0,1429,0,0,0,1440,1440,
8253242879,"4/20/2016",6466,4.26999998092651,1931,5,18,216,1201,1440,9.6
8253242879,"4/21/2016",11268,8.5600004196167,2218,49,20,172,1199,1440,28.6
8253242879,"4/22/2016",2824,1.87000000476837,1651,0,0,120,1320,1440,0.0
8253242879,"4/23/2016",9282,6.26000022888184,2132,30,26,191,1193,1440,22.7
8253242879,"4/24/2016",8905,7.13000011444092,1976,41,4,82,1313,1440,35.4
8253242879,"4/25/2016",6829,4.51000022888184,1909,7,54,118,1261,1440,34.1
8253242879,"4/26/2016",4562,3.03999996185303,1813,19,14,108,1299,1440,23.4
8253242879,"4/27/2016",10232,8.18000030517578,2008,45,5,104,1286,1440,32.5
8253242879,"4/28/2016",2718,1.79999995231628,1580,11,16,20,1393,1440,57.4
8253242879,"4/29/2016",6260,4.26000022888184,1854,16,14,136,1257,1423,18.1
8253242879,"4/3/2016",0,0.0,1429,0,0,0,1440,1440,
8253242879,"4/4/2016",0,0.0,1429,0,0,0,1440,1440,
8253242879,"4/5/2016",0,0.0,1429,0,0,0,1440,1440,
8253242879,"4/6/2016",1931,1.27999997138977,1607,0,0,94,1346,1440,0.0
8253242879,"4/7/2016",5181,3.42000007629395,1776,15,15,107,1303,1440,21.9
8253242879,"4/8/2016",12026,9.14999961853027,2162,47,13,150,1230,1440,28.6
8253242879,"4/9/2016",5360,3.53999996185303,1832,8,28,148,1256,1440,19.6
8378563200,"4/1/2016",14179,11.2399997711182,3669,73,21,195,719,1008,32.5
8378563200,"4/10/2016",2631,2.08999991416931,2624,0,0,117,727,844,0.0
8378563200,"4/11/2016",8837,7.01000022888184,3775,74,17,182,811,1084,33.3
8378563200,"4/12/2016",7626,6.05000019073486,3635,65,15,156,723,959,33.9
8378563200,"4/13/2016",12386,9.81999969482422,4079,116,14,169,680,979,43.5
8378563200,"4/14/2016",13318,10.5600004196167,4163,123,21,174,699,1017,45.3
8378563200,"4/15/2016",14461,11.4700002670288,3666,60,23,190,729,1002,30.4
8378563200,"4/16/2016",11207,8.89000034332275,3363,64,21,142,563,790,37.4
8378563200,"4/17/2016",2132,1.69000005722046,2572,0,0,93,599,692,0.0
8378563200,"4/18/2016",13630,10.8100004196167,4157,117,10,174,720,1021,42.2
8378563200,"4/19/2016",13070,10.3599996566772,4092,120,19,154,737,1030,47.4
8378563200,"4/2/2016",3358,2.66000008583069,2702,0,0,144,657,801,0.0
8378563200,"4/20/2016",9388,7.44000005722046,3787,82,8,169,763,1022,34.7
8378563200,"4/21/2016",15148,12.0100002288818,4236,137,16,145,677,975,51.3
8378563200,"4/22/2016",12200,9.67000007629395,4044,113,12,159,769,1053,44.0
8378563200,"4/23/2016",5709,4.53000020980835,2908,19,10,136,740,905,17.6
8378563200,"4/24/2016",3703,2.94000005722046,2741,0,0,135,734,869,0.0
8378563200,"4/25/2016",12405,9.84000015258789,4005,117,16,141,692,966,48.5
8378563200,"4/26/2016",16208,12.8500003814697,3763,90,18,161,593,862,40.1
8378563200,"4/27/2016",7359,5.84000015258789,3061,4,4,192,676,876,4.0
8378563200,"4/28/2016",5417,4.30000019073486,2884,11,10,139,711,871,13.1
8378563200,"4/29/2016",6175,4.90000009536743,2982,3,7,172,767,949,5.5
8378563200,"4/3/2016",9152,7.26000022888184,3304,25,13,243,600,881,13.5
8378563200,"4/30/2016",2946,2.33999991416931,2660,0,0,121,780,901,0.0
8378563200,"4/4/2016",13935,11.0500001907349,4234,105,16,220,658,999,35.5
8378563200,"4/5/2016",12846,10.1899995803833,4128,113,15,189,686,1003,40.4
8378563200,"4/6/2016",9124,7.23999977111816,3798,55,6,230,728,1019,21.0
8378563200,"4/7/2016",9725,7.71000003814697,3839,83,11,181,670,945,34.2
8378563200,"4/8/2016",8350,6.61999988555908,3713,72,10,167,868,1117,32.9
8378563200,"4/9/2016",2240,1.77999997138977,2606,0,0,110,843,953,0.0
8378563200,"5/1/2016",11419,9.0600004196167,3369,71,10,127,669,877,38.9
8378563200,"5/10/2016",6582,5.21999979019165,3586,63,13,152,840,1068,33.3
8378563200,"5/11/2016",9143,7.25,3788,72,10,184,763,1029,30.8
8378563200,"5/12/2016",4561,3.61999988555908,1976,8,6,102,433,549,12.1
8378563200,"5/2/2016",6064,4.80999994277954,3491,63,4,142,802,1011,32.1
8378563200,"5/3/2016",8712,6.90999984741211,3784,71,20,195,822,1108,31.8
8378563200,"5/4/2016",7875,6.23999977111816,3110,19,10,167,680,876,14.8
8378563200,"5/5/2016",8567,6.78999996185303,3783,66,3,214,764,1047,24.4
8378563200,"5/6/2016",7045,5.59000015258789,3644,74,5,166,831,1076,32.2
8378563200,"5/7/2016",4468,3.53999996185303,2799,0,0,158,851,1009,0.0
8378563200,"5/8/2016",2943,2.32999992370605,2685,0,0,139,621,760,0.0
8378563200,"5/9/2016",8382,6.65000009536743,3721,71,13,171,772,1027,32.9
8583815059,"4/1/2016",2174,1.70000004768372,2360,0,0,112,1328,1440,0.0
8583815059,"4/12/2016",5014,3.91000008583069,2650,0,7,196,1237,1440,3.4
8583815059,"4/13/2016",5571,4.34999990463257,2654,2,23,163,1252,1440,13.3
8583815059,"4/14/2016",3135,2.45000004768372,2443,0,0,134,1306,1440,0.0
8583815059,"4/15/2016",3430,2.6800000667572,2505,0,0,65,1375,1440,0.0
8583815059,"4/16/2016",5319,4.15000009536743,2693,0,0,0,1440,1440,
8583815059,"4/17/2016",3008,2.34999990463257,2439,0,0,0,1440,1440,
8583815059,"4/18/2016",3864,3.00999999046326,2536,4,22,105,1309,1440,19.8
8583815059,"4/19/2016",5697,4.44000005722046,2668,7,10,166,1257,1440,9.3
8583815059,"4/2/2016",3494,2.73000001907349,2517,0,0,166,1274,1440,0.0
8583815059,"4/20/2016",5273,4.1100001335144,2647,0,27,167,1246,1440,13.9
8583815059,"4/21/2016",8538,6.65999984741211,2883,35,18,158,1229,1440,25.1
8583815059,"4/22/2016",8687,6.78000020980835,2944,4,54,212,1170,1440,21.5
8583815059,"4/23/2016",9423,7.34999990463257,3012,7,44,238,1151,1440,17.6
8583815059,"4/24/2016",8286,6.46000003814697,2889,2,44,206,1188,1440,18.3
8583815059,"4/25/2016",4503,3.50999999046326,2547,18,6,122,1294,1440,16.4
8583815059,"4/26/2016",10499,8.1899995803833,3093,1,91,214,1134,1440,30.1
8583815059,"4/27/2016",12474,9.72999954223633,3142,77,5,129,1229,1440,38.9
8583815059,"4/28/2016",6174,4.82000017166138,2757,0,28,203,1209,1440,12.1
8583815059,"4/29/2016",15168,11.8299999237061,3513,46,67,258,1069,1440,30.5
8583815059,"4/3/2016",2380,1.86000001430511,2400,0,0,131,1309,1440,0.0
8583815059,"4/30/2016",10085,7.86999988555908,3164,2,28,317,1093,1440,8.6
8583815059,"4/4/2016",3159,2.46000003814697,2462,0,0,147,1293,1440,0.0
8583815059,"4/5/2016",6835,5.32999992370605,2786,5,15,212,1208,1440,8.6
8583815059,"4/6/2016",2098,1.63999998569489,2354,0,0,112,1328,1440,0.0
8583815059,"4/7/2016",2816,2.20000004768372,2437,0,0,138,1302,1440,0.0
8583815059,"4/8/2016",1408,1.10000002384186,1814,0,0,79,1052,1131,0.0
8583815059,"5/1/2016",4512,3.51999998092651,2596,10,2,117,1311,1440,9.3
8583815059,"5/10/2016",8240,6.42999982833862,2846,9,43,162,1226,1440,24.3
8583815059,"5/11/2016",8701,6.78999996185303,2804,5,71,177,1106,1359,30.0
8583815059,"5/2/2016",8469,6.6100001335144,2894,0,0,0,1440,1440,
8583815059,"5/3/2016",12015,9.36999988555908,3212,0,0,0,1440,1440,
8583815059,"5/4/2016",3588,2.79999995231628,2516,0,0,0,1440,1440,
8583815059,"5/5/2016",12427,9.6899995803833,3266,0,0,70,1370,1440,0.0
8583815059,"5/6/2016",5843,4.55999994277954,2683,2,22,166,1250,1440,12.6
8583815059,"5/7/2016",6117,4.76999998092651,2810,0,0,250,1190,1440,0.0
8583815059,"5/8/2016",9217,7.19000005722046,2940,3,72,182,1183,1440,29.2
8583815059,"5/9/2016",9877,7.69999980926514,2947,66,4,110,1260,1440,38.9
8792009665,"4/1/2016",4592,2.94000005722046,2260,4,8,176,748,936,6.4
8792009665,"4/10/2016",4605,2.95000004768372,2253,0,0,179,1261,1440,0.0
8792009665,"4/11/2016",178,0.109999999403954,1725,0,0,12,1428,1440,0.0
8792009665,"4/12/2016",2564,1.63999998569489,2044,0,0,116,831,947,0.0
8792009665,"4/13/2016",1320,0.839999973773956,1934,0,0,82,806,888,0.0
8792009665,"4/14/2016",1219,0.779999971389771,1963,0,0,84,853,937,0.0
8792009665,"4/15/2016",2483,1.5900000333786,2009,0,0,126,937,1063,0.0
8792009665,"4/16/2016",244,0.159999996423721,1721,0,0,12,1428,1440,0.0
8792009665,"4/17/2016",0,0.0,1688,0,0,0,1440,1440,
8792009665,"4/18/2016",0,0.0,1688,0,0,0,1440,1440,
8792009665,"4/19/2016",0,0.0,1688,0,0,0,1440,1440,
8792009665,"4/2/2016",8452,5.40999984741211,3004,9,24,328,1079,1440,9.1
8792009665,"4/20/2016",3147,2.00999999046326,2188,0,10,139,744,893,6.7
8792009665,"4/21/2016",144,0.0900000035762787,1720,0,0,9,1431,1440,0.0
8792009665,"4/22/2016",4068,2.59999990463257,2419,1,20,195,817,1033,9.7
8792009665,"4/23/2016",5245,3.35999989509583,2748,8,45,232,795,1080,18.6
8792009665,"4/24/2016",400,0.259999990463257,1799,3,8,19,1410,1440,36.7
8792009665,"4/25/2016",0,0.0,1688,0,0,0,1440,1440,
8792009665,"4/26/2016",1321,0.850000023841858,1928,0,0,80,1360,1440,0.0
8792009665,"4/27/2016",1758,1.12999999523163,2067,0,0,112,900,1012,0.0
8792009665,"4/28/2016",6157,3.94000005722046,2780,0,0,310,714,1024,0.0
8792009665,"4/29/2016",8360,5.34999990463257,3101,6,14,380,634,1034,5.0
8792009665,"4/3/2016",7238,4.63000011444092,2667,2,6,279,636,923,2.8
8792009665,"4/30/2016",7174,4.59000015258789,2896,10,20,301,749,1080,9.1
8792009665,"4/4/2016",3821,2.45000004768372,2229,0,9,161,675,845,5.3
8792009665,"4/5/2016",2332,1.49000000953674,2100,1,10,111,904,1026,9.0
8792009665,"4/6/2016",2121,1.36000001430511,2114,0,0,122,855,977,0.0
8792009665,"4/7/2016",1291,0.829999983310699,1961,0,0,77,888,965,0.0
8792009665,"4/8/2016",1467,0.939999997615814,1953,2,8,71,912,993,12.3
8792009665,"4/9/2016",1022,0.649999976158142,1890,0,0,63,739,802,0.0
8792009665,"5/1/2016",1619,1.03999996185303,1962,0,0,79,834,913,0.0
8792009665,"5/2/2016",1831,1.16999995708466,2015,0,0,101,916,1017,0.0
8792009665,"5/3/2016",2421,1.54999995231628,2297,0,0,156,739,895,0.0
8792009665,"5/4/2016",2283,1.46000003814697,2067,0,0,129,848,977,0.0
8792009665,"5/5/2016",0,0.0,1688,0,0,0,1440,1440,
8792009665,"5/6/2016",0,0.0,1688,0,0,0,1440,1440,
8792009665,"5/7/2016",0,0.0,1688,0,0,0,1440,1440,
8792009665,"5/8/2016",0,0.0,1688,0,0,0,1440,1440,
8792009665,"5/9/2016",0,0.0,1688,0,0,0,1440,1440,
8877689391,"4/1/2016",18700,15.8199996948242,3527,67,3,247,1123,1440,22.1
8877689391,"4/10/2016",28497,27.5300006866455,4526,128,46,211,1055,1440,45.2
8877689391,"4/11/2016",10622,8.0600004196167,2820,18,7,225,1190,1440,10.0
8877689391,"4/12/2016",23186,20.3999996185303,3921,85,7,312,1036,1440,22.8
8877689391,"4/13/2016",15337,9.57999992370605,3566,108,18,216,1098,1440,36.8
8877689391,"4/14/2016",21129,18.9799995422363,3793,68,13,298,1061,1440,21.4
8877689391,"4/15/2016",13422,7.17000007629395,3934,106,1,281,1052,1440,27.6
8877689391,"4/16/2016",29326,25.2900009155273,4547,94,29,429,888,1440,22.3
8877689391,"4/17/2016",15118,8.86999988555908,3545,58,15,307,1060,1440,19.2
8877689391,"4/18/2016",11423,8.67000007629395,2761,29,5,191,1215,1440,15.1
8877689391,"4/19/2016",18785,17.3999996185303,3676,82,13,214,1131,1440,30.7
8877689391,"4/2/2016",27572,23.3899993896484,4220,116,24,260,1040,1440,35.0
8877689391,"4/20/2016",19948,18.1100006103516,3679,73,19,225,1123,1440,29.0
8877689391,"4/21/2016",19377,17.6200008392334,3659,82,13,226,1119,1440,29.6
8877689391,"4/22/2016",18258,16.3099994659424,3427,61,2,236,1141,1440,21.1
8877689391,"4/23/2016",11200,7.42999982833862,3891,102,6,300,1032,1440,26.5
8877689391,"4/24/2016",16674,15.7399997711182,3455,64,1,227,1148,1440,22.3
8877689391,"4/25/2016",12986,8.73999977111816,3802,113,8,218,1101,1440,35.7
8877689391,"4/26/2016",11101,8.43000030517578,2860,22,3,258,1157,1440,8.8
8877689391,"4/27/2016",23629,20.6499996185303,3808,93,8,235,1104,1440,30.1
8877689391,"4/28/2016",14890,11.3000001907349,3060,58,8,231,1143,1440,22.2
8877689391,"4/29/2016",9733,7.3899998664856,2698,18,5,210,1207,1440,9.9
8877689391,"4/3/2016",15260,8.1899995803833,3864,106,17,259,1058,1440,32.2
8877689391,"4/30/2016",27745,26.7199993133545,4398,124,4,223,1089,1440,36.5
8877689391,"4/4/2016",20779,18.4099998474121,3662,78,16,208,1138,1440,31.1
8877689391,"4/5/2016",10695,8.11999988555908,2834,10,3,246,1181,1440,5.0
8877689391,"4/6/2016",24136,20.9099998474121,4039,87,16,318,1019,1440,24.5
8877689391,"4/7/2016",10910,8.42000007629395,2947,32,11,212,1185,1440,16.9
8877689391,"4/8/2016",23014,20.3899993896484,4196,70,29,359,982,1440,21.6
8877689391,"4/9/2016",16470,8.06999969482422,3841,90,9,289,1052,1440,25.5
8877689391,"5/1/2016",10930,8.31999969482422,2786,36,12,166,1226,1440,22.4
8877689391,"5/10/2016",10733,8.14999961853027,2832,18,11,224,1187,1440,11.5
8877689391,"5/11/2016",21420,19.5599994659424,3832,88,12,213,1127,1440,31.9
8877689391,"5/12/2016",8064,6.11999988555908,1849,23,1,137,770,931,14.9
8877689391,"5/2/2016",4790,3.64000010490417,2189,0,0,105,1335,1440,0.0
8877689391,"5/3/2016",10818,8.21000003814697,2817,19,3,229,1189,1440,8.8
8877689391,"5/4/2016",18193,16.2999992370605,3477,66,8,212,1154,1440,25.9
8877689391,"5/5/2016",14055,10.6700000762939,3052,67,15,188,1170,1440,30.4
8877689391,"5/6/2016",21727,19.3400001525879,4015,96,17,232,1095,1440,32.8
8877689391,"5/7/2016",12332,8.13000011444092,4142,105,28,271,1036,1440,32.9
8877689391,"5/8/2016",10686,8.10999965667725,2847,17,4,245,1174,1440,7.9
8877689391,"5/9/2016",20226,18.25,3710,73,19,217,1131,1440,29.8
